COD_INE,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,LONGITUD_ETRS89,LATITUD_ETRS89,ALTITUD,ARCHIVO_TMY,ZC_CTE_2019,ZCI_CTE_2019,ZCV_CTE_2019,GD_I,GD_V,n_N,SCI,SCV,ZCI_TMY,ZCV_TMY,ZCI_DIFF,ZCV_DIFF
40007000000,40,Segovia,Aldealengua de Pedraza,80,-3.80605234,41.06403629,1207.0,40007000000_Aldealengua de Pedraza.csv,E1,E,1,3414.0,210.3,0.5,1.86,0.45,E,1,0,0
40008000000,40,Segovia,Aldealengua de Santa María,61,-3.46774745,41.46215316,948.0,40008000000_Aldealengua de Santa María.csv,D2,D,2,3033.7,304.2,0.632,1.46,0.73,D,2,0,0
40009000000,40,Segovia,Aldeanueva de la Serrezuela,42,-3.78295833,41.46091726,1147.0,40009000000_Aldeanueva de la Serrezuela.csv,E1,E,1,2858.2,224.1,0.609,1.32,0.49,D,1,-1,0
40010000000,40,Segovia,Aldeanueva del Codonal,116,-4.54334402,41.08340234,858.0,40010000000_Aldeanueva del Codonal.csv,D2,D,2,2893.9,375.5,0.645,1.33,0.94,D,3,0,1
40012000000,40,Segovia,Aldea Real,281,-4.16510173,41.18523007,881.0,40012000000_Aldea Real.csv,D2,D,2,2858.8,390.4,0.617,1.31,0.98,D,3,0,1
40013000000,40,Segovia,Aldeasoña,62,-4.05567251,41.47135098,833.0,40013000000_Aldeasoña.csv,D2,D,2,2713.2,325.2,0.648,1.18,0.79,D,2,0,0
40014000000,40,Segovia,Aldehorno,52,-3.77937609,41.51275118,957.0,40014000000_Aldehorno.csv,D2,D,2,3056.6,289.6,0.639,1.47,0.68,D,2,0,0
40015000000,40,Segovia,Aldehuela del Codonal,24,-4.53683932,41.05560132,857.0,40015000000_Aldehuela del Codonal.csv,D2,D,2,2893.9,375.5,0.644,1.33,0.94,D,3,0,1
40016000000,40,Segovia,Aldeonte,56,-3.67854984,41.35102075,967.0,40016000000_Aldeonte.csv,D2,D,2,3027.9,285.3,0.618,1.46,0.67,D,2,0,0
40017000000,40,Segovia,Anaya,122,-4.30828795,40.99057435,889.0,40017000000_Anaya.csv,D2,D,2,2775.4,361.1,0.696,1.21,0.89,D,3,0,1
40018000000,40,Segovia,Añe,68,-4.29512941,41.03744719,875.0,40018000000_Añe.csv,D2,D,2,2711.0,364.6,0.634,1.18,0.9,D,3,0,1
40019000000,40,Segovia,Arahuetes,28,-3.85695035,41.13780531,1092.0,40019000000_Arahuetes.csv,E1,E,1,3245.4,282.9,0.606,1.66,0.67,E,2,0,1
40020000000,40,Segovia,Arcones,171,-3.72430091,41.11850136,1149.0,40020000000_Arcones.csv,E1,E,1,3480.2,256.7,0.516,1.92,0.59,E,2,0,1
40021000000,40,Segovia,Arevalillo de Cega,17,-3.88924045,41.16162985,1042.0,40021000000_Arevalillo de Cega.csv,D2,D,2,3094.0,294.3,0.586,1.53,0.7,E,2,1,0
40022000000,40,Segovia,Armuña,246,-4.31865871,41.07786019,905.0,40022000000_Armuña.csv,D2,D,2,3036.5,277.6,0.651,1.45,0.65,D,2,0,0
40024000000,40,Segovia,Ayllón,1153,-3.37688665,41.42080756,972.0,40024000000_Ayllón.csv,D2,D,2,3061.8,296.3,0.637,1.48,0.7,D,2,0,0
40025000000,40,Segovia,Barbolla,139,-3.67220471,41.32562935,942.0,40025000000_Barbolla.csv,D2,D,2,2910.8,289.1,0.62,1.36,0.68,D,2,0,0
40026000000,40,Segovia,Basardilla,168,-4.0249373,41.02722953,1091.0,40026000000_Basardilla.csv,E1,E,1,3126.5,347.9,0.484,1.61,0.85,E,3,0,2
40028000000,40,Segovia,Bercial,104,-4.43630736,40.9058711,968.0,40028000000_Bercial.csv,D2,D,2,2934.8,299.2,0.649,1.36,0.71,D,2,0,0
40029000000,40,Segovia,Bercimuel,20,-3.57179673,41.39977878,966.0,40029000000_Bercimuel.csv,D2,D,2,3061.7,271.4,0.632,1.48,0.63,D,2,0,0
40030000000,40,Segovia,Bernardos,486,-4.35234469,41.12940898,905.0,40030000000_Bernardos.csv,D2,D,2,2859.1,375.6,0.672,1.29,0.94,D,3,0,1
40031000000,40,Segovia,Bernuy de Porreros,788,-4.11597592,41.00079266,1014.0,40031000000_Bernuy de Porreros.csv,D2,D,2,2824.5,414.1,0.578,1.3,1.05,D,3,0,1
40032000000,40,Segovia,Boceguillas,701,-3.63823602,41.33700043,957.0,40032000000_Boceguillas.csv,D2,D,2,2930.3,330.9,0.599,1.38,0.81,D,2,0,0
40033000000,40,Segovia,Brieva,94,-4.05362878,41.03473582,1089.0,40033000000_Brieva.csv,E1,E,1,3257.3,377.8,0.515,1.71,0.94,E,3,0,2
40034000000,40,Segovia,Caballar,76,-3.96440467,41.12019193,1028.0,40034000000_Caballar.csv,D2,D,2,3078.1,341.7,0.51,1.55,0.84,E,3,1,1
40035000000,40,Segovia,Cabañas de Polendos,184,-4.10983658,41.06716869,939.0,40035000000_Cabañas de Polendos.csv,D2,D,2,2909.5,360.1,0.643,1.34,0.89,D,3,0,1
40036000000,40,Segovia,Cabezuela,640,-3.93288783,41.23545584,952.0,40036000000_Cabezuela.csv,D2,D,2,2993.4,367.2,0.615,1.43,0.91,D,3,0,1
40037000000,40,Segovia,Calabazas de Fuentidueña,27,-4.01010088,41.44567465,903.0,40037000000_Calabazas de Fuentidueña.csv,D2,D,2,2930.9,326.3,0.697,1.33,0.79,D,2,0,0
40039000000,40,Segovia,Campo de San Pedro,250,-3.54856593,41.42983163,972.0,40039000000_Campo de San Pedro.csv,D2,D,2,2901.9,273.3,0.646,1.34,0.64,D,2,0,0
40040000000,40,Segovia,Cantalejo,3522,-3.92706722,41.25845495,966.0,40040000000_Cantalejo.csv,D2,D,2,2878.9,406.2,0.654,1.31,1.02,D,3,0,1
40041000000,40,Segovia,Cantimpalos,1346,-4.15916008,41.07467346,906.0,40041000000_Cantimpalos.csv,D2,D,2,2652.6,451.2,0.685,1.11,1.15,D,3,0,1
40043000000,40,Segovia,Carbonero el Mayor,2502,-4.26611075,41.12231735,918.0,40043000000_Carbonero el Mayor.csv,D2,D,2,2858.9,387.7,0.679,1.28,0.97,D,3,0,1
40044000000,40,Segovia,Carrascal del Río,150,-3.89816988,41.36753392,853.0,40044000000_Carrascal del Río.csv,D2,D,2,2802.2,284.8,0.624,1.26,0.67,D,2,0,0
40045000000,40,Segovia,Casla,159,-3.65550439,41.16696203,1079.0,40045000000_Casla.csv,E1,E,1,3379.5,270.9,0.494,1.83,0.63,E,2,0,1
40046000000,40,Segovia,Castillejo de Mesleón,120,-3.60095982,41.2809384,1006.0,40046000000_Castillejo de Mesleón.csv,D2,D,2,3286.8,300.5,0.57,1.71,0.72,E,2,1,0
40047000000,40,Segovia,Castro de Fuentidueña,47,-3.85645237,41.42050994,1096.0,40047000000_Castro de Fuentidueña.csv,E1,E,1,2990.5,310.3,0.664,1.4,0.75,D,2,-1,1
40048000000,40,Segovia,Castrojimeno,32,-3.84884471,41.39500295,1058.0,40048000000_Castrojimeno.csv,E1,E,1,3028.9,283.1,0.576,1.48,0.67,D,2,-1,1
40049000000,40,Segovia,Castroserna de Abajo,33,-3.73450529,41.20792257,983.0,40049000000_Castroserna de Abajo.csv,D2,D,2,3021.6,316.1,0.535,1.49,0.76,D,2,0,0
40051000000,40,Segovia,Castroserracín,45,-3.80306832,41.39233165,1148.0,40051000000_Castroserracín.csv,E1,E,1,3028.9,283.1,0.62,1.46,0.67,D,2,-1,1
40052000000,40,Segovia,Cedillo de la Torre,89,-3.60591775,41.42459164,1018.0,40052000000_Cedillo de la Torre.csv,D2,D,2,3184.0,294.7,0.673,1.57,0.7,E,2,1,0
40053000000,40,Segovia,Cerezo de Abajo,115,-3.59256653,41.21753082,1046.0,40053000000_Cerezo de Abajo.csv,D2,D,2,3229.2,230.1,0.494,1.69,0.51,E,2,1,0
40054000000,40,Segovia,Cerezo de Arriba,134,-3.55806332,41.23691627,1129.0,40054000000_Cerezo de Arriba.csv,E1,E,1,3229.2,230.1,0.493,1.7,0.51,E,2,0,1
40055000000,40,Segovia,Cilleruelo de San Mamés,34,-3.5665188,41.4312404,982.0,40055000000_Cilleruelo de San Mamés.csv,D2,D,2,3045.1,282.2,0.67,1.45,0.66,D,2,0,0
40056000000,40,Segovia,Cobos de Fuentidueña,34,-3.92896374,41.38214319,833.0,40056000000_Cobos de Fuentidueña.csv,D2,D,2,2773.4,405.6,0.607,1.25,1.02,D,3,0,1
40057000000,40,Segovia,Coca,1726,-4.52213134,41.21840225,784.0,40057000000_Coca.csv,D2,D,2,2799.0,450.9,0.671,1.24,1.15,D,3,0,1
40058000000,40,Segovia,Codorniz,322,-4.59877421,41.06726143,890.0,40058000000_Codorniz.csv,D2,D,2,3013.7,324.8,0.647,1.43,0.79,D,2,0,0
40059000000,40,Segovia,Collado Hermoso,129,-3.91770621,41.03857336,1222.0,40059000000_Collado Hermoso.csv,E1,E,1,3182.7,273.4,0.497,1.65,0.64,E,2,0,1
40060000000,40,Segovia,Condado de Castilnovo,85,-3.74415574,41.24172146,997.0,40060000000_Condado de Castilnovo.csv,D2,D,2,3021.6,316.1,0.584,1.47,0.76,D,2,0,0
40061000000,40,Segovia,Corral de Ayllón,71,-3.45932179,41.39131704,1023.0,40061000000_Corral de Ayllón.csv,D2,D,2,3202.1,261.3,0.614,1.61,0.6,E,2,1,0
40062000000,40,Segovia,Cubillo,76,-3.90921405,41.12169467,1058.0,40062000000_Cubillo.csv,E1,E,1,3053.5,341.6,0.632,1.47,0.84,D,3,-1,2
40063000000,40,Segovia,Cuéllar,9620,-4.317391,41.40369757,876.0,40063000000_Cuéllar.csv,D2,D,2,2843.3,359.5,0.647,1.29,0.89,D,3,0,1
40065000000,40,Segovia,Chañe,708,-4.4287391,41.33941609,766.0,40065000000_Chañe.csv,D2,D,2,2535.7,360.8,0.649,1.04,0.89,D,3,0,1
40068000000,40,Segovia,Domingo García,32,-4.37790739,41.11501801,903.0,40068000000_Domingo García.csv,D2,D,2,2859.1,375.6,0.628,1.31,0.94,D,3,0,1
40069000000,40,Segovia,Donhierro,85,-4.6942929,41.11664541,801.0,40069000000_Donhierro.csv,D2,D,2,2745.6,402.9,0.648,1.2,1.01,D,3,0,1
40070000000,40,Segovia,Duruelo,190,-3.64793134,41.23685248,998.0,40070000000_Duruelo.csv,D2,D,2,3257.7,227.4,0.55,1.69,0.5,E,1,1,-1
40071000000,40,Segovia,Encinas,40,-3.66852393,41.37476904,1012.0,40071000000_Encinas.csv,D2,D,2,3027.9,285.3,0.618,1.46,0.67,D,2,0,0
40072000000,40,Segovia,Encinillas,319,-4.15791344,41.01781875,947.0,40072000000_Encinillas.csv,D2,D,2,2695.9,341.5,0.678,1.15,0.84,D,3,0,1
40073000000,40,Segovia,Escalona del Prado,498,-4.12277734,41.1666257,890.0,40073000000_Escalona del Prado.csv,D2,D,2,2909.9,355.7,0.611,1.36,0.88,D,3,0,1
40074000000,40,Segovia,Escarabajosa de Cabezas,289,-4.19462881,41.10405553,884.0,40074000000_Escarabajosa de Cabezas.csv,D2,D,2,2884.9,414.9,0.689,1.3,1.05,D,3,0,1
40075000000,40,Segovia,Escobar de Polendos,168,-4.13094012,41.09084366,903.0,40075000000_Escobar de Polendos.csv,D2,D,2,2909.5,360.1,0.641,1.34,0.89,D,3,0,1
40076000000,40,Segovia,El Espinar,9476,-4.24753031,40.71809343,1189.0,40076000000_El Espinar.csv,E1,E,1,3253.1,229.1,0.592,1.67,0.51,E,2,0,1
40077000000,40,Segovia,Espirdo,1452,-4.07414398,40.99773979,1063.0,40077000000_Espirdo.csv,E1,E,1,3212.8,322.1,0.529,1.66,0.78,E,2,0,1
40078000000,40,Segovia,Fresneda de Cuéllar,166,-4.45039191,41.31827511,764.0,40078000000_Fresneda de Cuéllar.csv,D2,D,2,2646.8,427.4,0.633,1.13,1.09,D,3,0,1
40079000000,40,Segovia,Fresno de Cantespino,313,-3.49933621,41.36829058,1033.0,40079000000_Fresno de Cantespino.csv,D2,D,2,3202.1,261.3,0.605,1.62,0.6,E,2,1,0
40080000000,40,Segovia,Fresno de la Fuente,78,-3.64474255,41.39333339,1030.0,40080000000_Fresno de la Fuente.csv,D2,D,2,2921.5,255.7,0.606,1.37,0.59,D,2,0,0
40081000000,40,Segovia,Frumales,111,-4.18702936,41.3842107,816.0,40081000000_Frumales.csv,D2,D,2,2863.3,385.1,0.618,1.32,0.96,D,3,0,1
40082000000,40,Segovia,Fuente de Santa Cruz,108,-4.63421983,41.20938078,825.0,40082000000_Fuente de Santa Cruz.csv,D2,D,2,2644.8,434.9,0.641,1.13,1.11,D,3,0,1
40083000000,40,Segovia,Fuente el Olmo de Fuentidueña,135,-4.00045631,41.38120175,850.0,40083000000_Fuente el Olmo de Fuentidueña.csv,D2,D,2,2977.8,331.9,0.638,1.4,0.81,D,2,0,0
40084000000,40,Segovia,Fuente el Olmo de Íscar,49,-4.49453076,41.27979826,779.0,40084000000_Fuente el Olmo de Íscar.csv,D2,D,2,2571.3,407.9,0.636,1.07,1.03,D,3,0,1
40086000000,40,Segovia,Fuentepelayo,804,-4.17680373,41.22079086,865.0,40086000000_Fuentepelayo.csv,D2,D,2,2819.3,426.6,0.671,1.25,1.08,D,3,0,1
40087000000,40,Segovia,Fuentepiñel,81,-4.04290673,41.40031729,889.0,40087000000_Fuentepiñel.csv,D2,D,2,2930.9,326.3,0.697,1.33,0.79,D,2,0,0
40088000000,40,Segovia,Fuenterrebollo,332,-3.93292072,41.29736656,927.0,40088000000_Fuenterrebollo.csv,D2,D,2,2878.9,406.2,0.654,1.31,1.02,D,3,0,1
40089000000,40,Segovia,Fuentesaúco de Fuentidueña,234,-4.0625011,41.42450342,892.0,40089000000_Fuentesaúco de Fuentidueña.csv,D2,D,2,2934.8,285.6,0.65,1.36,0.67,D,2,0,0
40091000000,40,Segovia,Fuentesoto,108,-3.91860383,41.45672746,930.0,40091000000_Fuentesoto.csv,D2,D,2,3022.5,341.0,0.619,1.45,0.83,D,2,0,0
40092000000,40,Segovia,Fuentidueña,132,-3.98028945,41.44150973,862.0,40092000000_Fuentidueña.csv,D2,D,2,2916.0,319.2,0.637,1.35,0.77,D,2,0,0
40093000000,40,Segovia,Gallegos,99,-3.78596806,41.0745433,1237.0,40093000000_Gallegos.csv,E1,E,1,3484.7,270.7,0.519,1.92,0.63,E,2,0,1
40094000000,40,Segovia,Garcillán,512,-4.26407944,40.97708695,917.0,40094000000_Garcillán.csv,D2,D,2,2911.9,367.8,0.627,1.35,0.91,D,3,0,1
40095000000,40,Segovia,Gomezserracín,660,-4.32595977,41.28836692,803.0,40095000000_Gomezserracín.csv,D2,D,2,2575.6,425.2,0.679,1.05,1.08,D,3,0,1
40097000000,40,Segovia,Grajera,245,-3.61373237,41.37108247,1012.0,40097000000_Grajera.csv,D2,D,2,2921.5,255.7,0.606,1.37,0.59,D,2,0,0
40099000000,40,Segovia,Honrubia de la Cuesta,54,-3.70468526,41.51091606,997.0,40099000000_Honrubia de la Cuesta.csv,D2,D,2,2974.8,235.7,0.696,1.37,0.53,D,2,0,0
40100000000,40,Segovia,Hontalbilla,292,-4.12154847,41.34588301,888.0,40100000000_Hontalbilla.csv,D2,D,2,2721.1,386.6,0.617,1.2,0.97,D,3,0,1
40101000000,40,Segovia,Hontanares de Eresma,1502,-4.20347574,40.98180678,878.0,40101000000_Hontanares de Eresma.csv,D2,D,2,2901.5,373.5,0.601,1.36,0.93,D,3,0,1
40103000000,40,Segovia,Los Huertos,171,-4.21868117,41.01034661,880.0,40103000000_Los Huertos.csv,D2,D,2,2688.4,377.6,0.632,1.17,0.94,D,3,0,1
40104000000,40,Segovia,Ituero y Lama,397,-4.37749657,40.80028396,1004.0,40104000000_Ituero y Lama.csv,D2,D,2,2978.9,287.8,0.636,1.41,0.68,D,2,0,0
40105000000,40,Segovia,Juarros de Riomoros,46,-4.30941249,40.94642234,915.0,40105000000_Juarros de Riomoros.csv,D2,D,2,2819.5,355.6,0.657,1.26,0.88,D,3,0,1
40106000000,40,Segovia,Juarros de Voltoya,188,-4.51862404,41.03244954,850.0,40106000000_Juarros de Voltoya.csv,D2,D,2,2864.3,375.5,0.648,1.3,0.94,D,3,0,1
40107000000,40,Segovia,Labajos,102,-4.52127977,40.84355426,1064.0,40107000000_Labajos.csv,E1,E,1,2990.6,317.4,0.581,1.44,0.77,D,2,-1,1
40108000000,40,Segovia,Laguna de Contreras,106,-4.02854164,41.49451154,795.0,40108000000_Laguna de Contreras.csv,D2,D,2,2848.4,411.8,0.599,1.31,1.04,D,3,0,1
40109000000,40,Segovia,Languilla,70,-3.42411105,41.44898141,946.0,40109000000_Languilla.csv,D2,D,2,2900.4,289.2,0.64,1.34,0.68,D,2,0,0
40110000000,40,Segovia,Lastras de Cuéllar,335,-4.10658985,41.29681883,899.0,40110000000_Lastras de Cuéllar.csv,D2,D,2,2898.9,411.4,0.695,1.31,1.04,D,3,0,1
40111000000,40,Segovia,Lastras del Pozo,55,-4.34459184,40.87907878,965.0,40111000000_Lastras del Pozo.csv,D2,D,2,2909.0,325.7,0.671,1.33,0.79,D,2,0,0
40112000000,40,Segovia,La Lastrilla,4186,-4.10375682,40.96894077,1066.0,40112000000_La Lastrilla.csv,E1,E,1,3071.2,383.6,0.608,1.5,0.96,D,3,-1,2
40113000000,40,Segovia,La Losa,521,-4.16465168,40.8544616,1083.0,40113000000_La Losa.csv,E1,E,1,3123.8,320.7,0.53,1.58,0.78,E,2,0,1
40115000000,40,Segovia,Maderuelo,125,-3.52190477,41.48723206,952.0,40115000000_Maderuelo.csv,D2,D,2,3101.2,314.8,0.65,1.51,0.76,D,2,0,0
40118000000,40,Segovia,Marazuela,52,-4.3646404,40.97797667,909.0,40118000000_Marazuela.csv,D2,D,2,2896.4,338.2,0.672,1.32,0.83,D,2,0,0
40119000000,40,Segovia,Martín Miguel,230,-4.27281577,40.95048927,918.0,40119000000_Martín Miguel.csv,D2,D,2,2911.9,367.8,0.626,1.35,0.91,D,3,0,1
40120000000,40,Segovia,Martín Muñoz de la Dehesa,244,-4.68691618,41.06622104,833.0,40120000000_Martín Muñoz de la Dehesa.csv,D2,D,2,2940.4,375.4,0.663,1.36,0.93,D,3,0,1
40121000000,40,Segovia,Martín Muñoz de las Posadas,277,-4.59591308,40.99612177,892.0,40121000000_Martín Muñoz de las Posadas.csv,D2,D,2,2934.6,302.4,0.648,1.36,0.72,D,2,0,0
40122000000,40,Segovia,Marugán,714,-4.38428117,40.89682359,955.0,40122000000_Marugán.csv,D2,D,2,2864.5,330.6,0.695,1.28,0.8,D,2,0,0
40123000000,40,Segovia,Matabuena,183,-3.75659402,41.09570166,1155.0,40123000000_Matabuena.csv,E1,E,1,3484.7,270.7,0.521,1.92,0.63,E,2,0,1
40124000000,40,Segovia,Mata de Cuéllar,259,-4.47219019,41.39866766,755.0,40124000000_Mata de Cuéllar.csv,D2,D,2,2722.1,483.9,0.625,1.2,1.25,D,3,0,1
40125000000,40,Segovia,La Matilla,80,-3.79488429,41.19112731,1082.0,40125000000_La Matilla.csv,E1,E,1,3197.3,229.4,0.562,1.63,0.51,E,2,0,1
40126000000,40,Segovia,Melque de Cercos,59,-4.46901897,41.05117118,857.0,40126000000_Melque de Cercos.csv,D2,D,2,3058.9,311.7,0.622,1.48,0.75,D,2,0,0
40127000000,40,Segovia,Membibre de la Hoz,35,-4.09873943,41.44801468,878.0,40127000000_Membibre de la Hoz.csv,D2,D,2,2934.8,285.6,0.651,1.36,0.67,D,2,0,0
40128000000,40,Segovia,Migueláñez,129,-4.36371826,41.12232996,884.0,40128000000_Migueláñez.csv,D2,D,2,2859.1,375.6,0.672,1.29,0.94,D,3,0,1
40129000000,40,Segovia,Montejo de Arévalo,174,-4.66520021,41.14039914,798.0,40129000000_Montejo de Arévalo.csv,D2,D,2,2745.6,402.9,0.647,1.21,1.01,D,3,0,1
40130000000,40,Segovia,Montejo de la Vega de la Serrezuela,141,-3.65267752,41.54911418,863.0,40130000000_Montejo de la Vega de la Serrezuela.csv,D2,D,2,3097.5,286.1,0.704,1.47,0.67,D,2,0,0
40131000000,40,Segovia,Monterrubio,60,-4.3518004,40.84836702,947.0,40131000000_Monterrubio.csv,D2,D,2,2978.9,287.8,0.638,1.41,0.68,D,2,0,0
40132000000,40,Segovia,Moral de Hornuez,47,-3.61688643,41.46450807,1106.0,40132000000_Moral de Hornuez.csv,E1,E,1,3106.5,292.2,0.664,1.5,0.69,D,2,-1,1
40134000000,40,Segovia,Mozoncillo,851,-4.18621521,41.14804665,854.0,40134000000_Mozoncillo.csv,D2,D,2,2884.9,414.9,0.689,1.3,1.05,D,3,0,1
40135000000,40,Segovia,Muñopedro,315,-4.47204119,40.88802611,1020.0,40135000000_Muñopedro.csv,D2,D,2,3155.7,288.6,0.58,1.59,0.68,E,2,1,0
40136000000,40,Segovia,Muñoveros,141,-3.95180035,41.17282217,959.0,40136000000_Muñoveros.csv,D2,D,2,2867.7,341.6,0.632,1.31,0.84,D,3,0,1
40138000000,40,Segovia,Nava de la Asunción,2748,-4.48896287,41.15663877,802.0,40138000000_Nava de la Asunción.csv,D2,D,2,2729.6,356.0,0.634,1.2,0.88,D,3,0,1
40139000000,40,Segovia,Navafría,299,-3.82456811,41.05708619,1192.0,40139000000_Navafría.csv,E1,E,1,3414.0,210.3,0.498,1.86,0.45,E,1,0,0
40140000000,40,Segovia,Navalilla,94,-3.93225985,41.34072629,902.0,40140000000_Navalilla.csv,D2,D,2,2908.1,347.5,0.605,1.36,0.85,D,3,0,1
40141000000,40,Segovia,Navalmanzano,1048,-4.25628481,41.21472716,835.0,40141000000_Navalmanzano.csv,D2,D,2,2758.2,408.8,0.65,1.21,1.03,D,3,0,1
40142000000,40,Segovia,Navares de Ayuso,52,-3.70667302,41.37274953,1011.0,40142000000_Navares de Ayuso.csv,D2,D,2,2983.3,290.8,0.598,1.43,0.69,D,2,0,0
40143000000,40,Segovia,Navares de Enmedio,92,-3.72311021,41.38095278,1037.0,40143000000_Navares de Enmedio.csv,D2,D,2,2983.3,290.8,0.6,1.43,0.69,D,2,0,0
40144000000,40,Segovia,Navares de las Cuevas,22,-3.75114037,41.41397526,1117.0,40144000000_Navares de las Cuevas.csv,E1,E,1,2908.7,276.5,0.647,1.34,0.65,D,2,-1,1
40145000000,40,Segovia,Navas de Oro,1304,-4.43738529,41.19606273,807.0,40145000000_Navas de Oro.csv,D2,D,2,2748.2,357.6,0.647,1.21,0.88,D,3,0,1
40146000000,40,Segovia,Navas de San Antonio,366,-4.32941439,40.76157217,1159.0,40146000000_Navas de San Antonio.csv,E1,E,1,3228.1,196.1,0.6,1.64,0.41,E,1,0,0
40148000000,40,Segovia,Nieva,260,-4.42652313,41.08016976,840.0,40148000000_Nieva.csv,D2,D,2,2872.9,346.8,0.672,1.3,0.85,D,3,0,1
40149000000,40,Segovia,Olombrada,519,-4.16122166,41.41523482,872.0,40149000000_Olombrada.csv,D2,D,2,2753.1,378.8,0.646,1.21,0.94,D,3,0,1
40150000000,40,Segovia,Orejana,66,-3.78046348,41.16467932,1076.0,40150000000_Orejana.csv,E1,E,1,3197.3,229.4,0.558,1.64,0.51,E,2,0,1
40151000000,40,Segovia,Ortigosa de Pestaño,46,-4.3939572,41.08714401,860.0,40151000000_Ortigosa de Pestaño.csv,D2,D,2,2901.0,277.4,0.67,1.32,0.65,D,2,0,0
40152000000,40,Segovia,Otero de Herreros,957,-4.21045089,40.81947089,1139.0,40152000000_Otero de Herreros.csv,E1,E,1,3115.1,347.6,0.53,1.58,0.85,E,3,0,2
40154000000,40,Segovia,Pajarejos,21,-3.59039743,41.39033574,990.0,40154000000_Pajarejos.csv,D2,D,2,3061.7,271.4,0.632,1.48,0.63,D,2,0,0
40155000000,40,Segovia,Palazuelos de Eresma,5597,-4.06117797,40.93055158,1079.0,40155000000_Palazuelos de Eresma.csv,E1,E,1,3114.3,271.0,0.526,1.58,0.63,E,2,0,1
40156000000,40,Segovia,Pedraza,342,-3.81117793,41.13052493,1068.0,40156000000_Pedraza.csv,E1,E,1,3109.3,279.3,0.559,1.56,0.65,E,2,0,1
40157000000,40,Segovia,Pelayos del Arroyo,52,-3.93966854,41.05114277,1143.0,40157000000_Pelayos del Arroyo.csv,E1,E,1,3151.6,273.2,0.532,1.61,0.64,E,2,0,1
40158000000,40,Segovia,Perosillo,15,-4.14184003,41.39282011,831.0,40158000000_Perosillo.csv,D2,D,2,2786.7,392.5,0.646,1.24,0.98,D,3,0,1
40159000000,40,Segovia,Pinarejos,175,-4.2936557,41.25996425,819.0,40159000000_Pinarejos.csv,D2,D,2,2826.0,365.3,0.582,1.3,0.91,D,3,0,1
40160000000,40,Segovia,Pinarnegrillo,100,-4.20697731,41.19042892,856.0,40160000000_Pinarnegrillo.csv,D2,D,2,2865.2,445.8,0.678,1.29,1.14,D,3,0,1
40161000000,40,Segovia,Carabias,50,-3.70732181,41.45583884,1189.0,40161000000_Carabias.csv,E1,E,1,2985.9,235.6,0.59,1.43,0.53,D,2,-1,1
40162000000,40,Segovia,Prádena,508,-3.68845736,41.13891711,1119.0,40162000000_Prádena.csv,E1,E,1,3393.8,281.8,0.572,1.81,0.66,E,2,0,1
40163000000,40,Segovia,Puebla de Pedraza,43,-3.91374666,41.20451401,954.0,40163000000_Puebla de Pedraza.csv,D2,D,2,2993.4,367.2,0.615,1.43,0.91,D,3,0,1
40164000000,40,Segovia,Rapariegos,202,-4.65416833,41.09444831,853.0,40164000000_Rapariegos.csv,D2,D,2,2940.4,375.4,0.664,1.36,0.93,D,3,0,1
40165000000,40,Segovia,Rebollo,73,-3.85680245,41.19235875,984.0,40165000000_Rebollo.csv,D2,D,2,3094.0,294.3,0.604,1.52,0.7,E,2,1,0
40166000000,40,Segovia,Remondo,308,-4.48336066,41.34170621,754.0,40166000000_Remondo.csv,D2,D,2,2646.8,427.4,0.633,1.13,1.09,D,3,0,1
40168000000,40,Segovia,Riaguas de San Bartolomé,26,-3.48989696,41.42667187,929.0,40168000000_Riaguas de San Bartolomé.csv,D2,D,2,3020.1,297.9,0.668,1.43,0.71,D,2,0,0
40170000000,40,Segovia,Riaza,2135,-3.47725189,41.27974006,1190.0,40170000000_Riaza.csv,E1,E,1,3564.4,174.4,0.538,1.98,0.35,E,1,0,0
40171000000,40,Segovia,Ribota,45,-3.42945402,41.36578732,1029.0,40171000000_Ribota.csv,D2,D,2,3287.9,254.3,0.613,1.69,0.58,E,2,1,0
40172000000,40,Segovia,Riofrío de Riaza,34,-3.4494744,41.24795471,1312.0,40172000000_Riofrío de Riaza.csv,E1,E,1,3564.3,192.9,0.576,1.97,0.4,E,1,0,0
40173000000,40,Segovia,Roda de Eresma,201,-4.18117731,41.02784292,929.0,40173000000_Roda de Eresma.csv,D2,D,2,2695.9,341.5,0.678,1.15,0.84,D,3,0,1
40174000000,40,Segovia,Sacramenia,373,-3.96334705,41.49466132,839.0,40174000000_Sacramenia.csv,D2,D,2,2781.2,387.8,0.673,1.22,0.97,D,3,0,1
40176000000,40,Segovia,Samboal,448,-4.4192074,41.25928689,794.0,40176000000_Samboal.csv,D2,D,2,2637.0,436.5,0.666,1.11,1.11,D,3,0,1
40177000000,40,Segovia,San Cristóbal de Cuéllar,147,-4.40430162,41.4068576,812.0,40177000000_San Cristóbal de Cuéllar.csv,D2,D,2,2852.0,434.8,0.637,1.3,1.11,D,3,0,1
40178000000,40,Segovia,San Cristóbal de la Vega,88,-4.64690342,41.11296393,865.0,40178000000_San Cristóbal de la Vega.csv,D2,D,2,2704.0,381.5,0.652,1.17,0.95,D,3,0,1
